day,label,size,width,height,filename,filename_gfp,filename_ph,x1,y1,x2,y2,ori_x1,ori_y1,ori_x2,ori_y2,clip_x1,clip_y1,clip_x2,clip_y2,batch,bbox_idx,image_id
6,paraclone15,1344,46,50,1635560330_6326149.png,1635560330_6326149_gfp.png,1635560330_6326149_ph.png,916,764,962,814,3181,764,3227,814,2265,0,3609,1344,2,668,292
6,paraclone16,1344,51,56,1635560330_6326149.png,1635560330_6326149_gfp.png,1635560330_6326149_ph.png,1287,691,1338,747,3552,691,3603,747,2265,0,3609,1344,2,669,292
6,holoclone7,1344,105,117,1635560331_888044.png,1635560331_888044_gfp.png,1635560331_888044_ph.png,246,1098,351,1215,3344,1098,3449,1215,3098,0,4442,1344,2,670,293
6,meroclone9,1344,106,111,1635560331_888044.png,1635560331_888044_gfp.png,1635560331_888044_ph.png,1087,641,1193,752,4185,641,4291,752,3098,0,4442,1344,2,671,293
6,paraclone15,1344,46,50,1635560331_888044.png,1635560331_888044_gfp.png,1635560331_888044_ph.png,83,764,129,814,3181,764,3227,814,3098,0,4442,1344,2,672,293
6,paraclone16,1344,51,56,1635560331_888044.png,1635560331_888044_gfp.png,1635560331_888044_ph.png,454,691,505,747,3552,691,3603,747,3098,0,4442,1344,2,673,293
6,paraclone24,1344,67,64,1635560331_888044.png,1635560331_888044_gfp.png,1635560331_888044_ph.png,1172,534,1239,598,4270,534,4337,598,3098,0,4442,1344,2,674,293
6,holoclone7,1344,105,117,1635560333_159743.png,1635560333_159743_gfp.png,1635560333_159743_ph.png,480,1098,585,1215,3344,1098,3449,1215,2864,0,4208,1344,2,675,294
6,paraclone15,1344,46,50,1635560333_159743.png,1635560333_159743_gfp.png,1635560333_159743_ph.png,317,764,363,814,3181,764,3227,814,2864,0,4208,1344,2,676,294
6,paraclone16,1344,51,56,1635560333_159743.png,1635560333_159743_gfp.png,1635560333_159743_ph.png,688,691,739,747,3552,691,3603,747,2864,0,4208,1344,2,677,294
6,holoclone5,1344,227,182,1635560334_418205.png,1635560334_418205_gfp.png,1635560334_418205_ph.png,995,782,1222,964,4433,1294,4660,1476,3438,512,4782,1856,2,678,295
6,meroclone9,1344,106,111,1635560334_418205.png,1635560334_418205_gfp.png,1635560334_418205_ph.png,747,129,853,240,4185,641,4291,752,3438,512,4782,1856,2,679,295
6,paraclone16,1344,51,56,1635560334_418205.png,1635560334_418205_gfp.png,1635560334_418205_ph.png,114,179,165,235,3552,691,3603,747,3438,512,4782,1856,2,680,295
6,paraclone19,1344,84,97,1635560334_418205.png,1635560334_418205_gfp.png,1635560334_418205_ph.png,759,1028,843,1125,4197,1540,4281,1637,3438,512,4782,1856,2,681,295
6,paraclone24,1344,67,64,1635560334_418205.png,1635560334_418205_gfp.png,1635560334_418205_ph.png,832,22,899,86,4270,534,4337,598,3438,512,4782,1856,2,682,295
6,holoclone7,1344,105,117,1635560335_6553211.png,1635560335_6553211_gfp.png,1635560335_6553211_ph.png,991,1098,1096,1215,3344,1098,3449,1215,2353,0,3697,1344,2,683,296
6,paraclone15,1344,46,50,1635560335_6553211.png,1635560335_6553211_gfp.png,1635560335_6553211_ph.png,828,764,874,814,3181,764,3227,814,2353,0,3697,1344,2,684,296
6,paraclone16,1344,51,56,1635560335_6553211.png,1635560335_6553211_gfp.png,1635560335_6553211_ph.png,1199,691,1250,747,3552,691,3603,747,2353,0,3697,1344,2,685,296
6,holoclone7,1344,105,117,1635560337_099991.png,1635560337_099991_gfp.png,1635560337_099991_ph.png,1053,729,1158,846,3344,1098,3449,1215,2291,369,3635,1713,2,686,297
6,paraclone14,1344,45,61,1635560337_099991.png,1635560337_099991_gfp.png,1635560337_099991_ph.png,1,1181,46,1242,2292,1550,2337,1611,2291,369,3635,1713,2,687,297
6,paraclone15,1344,46,50,1635560337_099991.png,1635560337_099991_gfp.png,1635560337_099991_ph.png,890,395,936,445,3181,764,3227,814,2291,369,3635,1713,2,688,297
6,paraclone16,1344,51,56,1635560337_099991.png,1635560337_099991_gfp.png,1635560337_099991_ph.png,1261,322,1312,378,3552,691,3603,747,2291,369,3635,1713,2,689,297
6,holoclone7,1344,105,117,1635560338_307592.png,1635560338_307592_gfp.png,1635560338_307592_ph.png,486,716,591,833,3344,1098,3449,1215,2858,382,4202,1726,2,690,298
6,paraclone15,1344,46,50,1635560338_307592.png,1635560338_307592_gfp.png,1635560338_307592_ph.png,323,382,369,432,3181,764,3227,814,2858,382,4202,1726,2,691,298
6,paraclone16,1344,51,56,1635560338_307592.png,1635560338_307592_gfp.png,1635560338_307592_ph.png,694,309,745,365,3552,691,3603,747,2858,382,4202,1726,2,692,298
6,holoclone7,1344,105,117,1635560339_519392.png,1635560339_519392_gfp.png,1635560339_519392_ph.png,227,1098,332,1215,3344,1098,3449,1215,3117,0,4461,1344,2,693,299
6,meroclone9,1344,106,111,1635560339_519392.png,1635560339_519392_gfp.png,1635560339_519392_ph.png,1068,641,1174,752,4185,641,4291,752,3117,0,4461,1344,2,694,299
6,paraclone15,1344,46,50,1635560339_519392.png,1635560339_519392_gfp.png,1635560339_519392_ph.png,64,764,110,814,3181,764,3227,814,3117,0,4461,1344,2,695,299
6,paraclone16,1344,51,56,1635560339_519392.png,1635560339_519392_gfp.png,1635560339_519392_ph.png,435,691,486,747,3552,691,3603,747,3117,0,4461,1344,2,696,299
6,paraclone24,1344,67,64,1635560339_519392.png,1635560339_519392_gfp.png,1635560339_519392_ph.png,1153,534,1220,598,4270,534,4337,598,3117,0,4461,1344,2,697,299
6,holoclone1,1344,292,286,1635560340_709016.png,1635560340_709016_gfp.png,1635560340_709016_ph.png,164,413,456,699,855,3919,1147,4205,691,3506,2035,4850,2,698,300
6,paraclone26,1344,61,69,1635560340_709016.png,1635560340_709016_gfp.png,1635560340_709016_ph.png,569,81,630,150,1260,3587,1321,3656,691,3506,2035,4850,2,699,300
6,meroclone1,1344,81,80,1635560341_93637.png,1635560341_93637_gfp.png,1635560341_93637_ph.png,1106,233,1187,313,2150,2734,2231,2814,1044,2501,2388,3845,2,700,301
6,meroclone2,1344,117,119,1635560341_93637.png,1635560341_93637_gfp.png,1635560341_93637_ph.png,398,238,515,357,1442,2739,1559,2858,1044,2501,2388,3845,2,701,301
6,paraclone26,1344,61,69,1635560341_93637.png,1635560341_93637_gfp.png,1635560341_93637_ph.png,216,1086,277,1155,1260,3587,1321,3656,1044,2501,2388,3845,2,702,301
6,paraclone26,1344,61,69,1635560343_260927.png,1635560343_260927_gfp.png,1635560343_260927_ph.png,89,723,150,792,1260,3587,1321,3656,1171,2864,2515,4208,2,703,302
6,paraclone26,1344,61,69,1635560344_478635.png,1635560344_478635_gfp.png,1635560344_478635_ph.png,1175,758,1236,827,1260,3587,1321,3656,85,2829,1429,4173,2,704,303
6,meroclone2,1344,117,119,1635560345_694035.png,1635560345_694035_gfp.png,1635560345_694035_ph.png,652,92,769,211,1442,2739,1559,2858,790,2647,2134,3991,2,705,304
6,paraclone26,1344,61,69,1635560345_694035.png,1635560345_694035_gfp.png,1635560345_694035_ph.png,470,940,531,1009,1260,3587,1321,3656,790,2647,2134,3991,2,706,304
6,holoclone1,1344,292,286,1635560347_098985.png,1635560347_098985_gfp.png,1635560347_098985_ph.png,741,471,1033,757,855,3919,1147,4205,114,3448,1458,4792,2,707,305
6,paraclone26,1344,61,69,1635560347_098985.png,1635560347_098985_gfp.png,1635560347_098985_ph.png,1146,139,1207,208,1260,3587,1321,3656,114,3448,1458,4792,2,708,305
6,holoclone1,1344,292,286,1635560348_4089432.png,1635560348_4089432_gfp.png,1635560348_4089432_ph.png,644,1018,936,1304,855,3919,1147,4205,211,2901,1555,4245,2,709,306
6,paraclone26,1344,61,69,1635560348_4089432.png,1635560348_4089432_gfp.png,1635560348_4089432_ph.png,1049,686,1110,755,1260,3587,1321,3656,211,2901,1555,4245,2,710,306
6,paraclone26,1344,61,69,1635560350_1589.png,1635560350_1589_gfp.png,1635560350_1589_ph.png,34,623,95,692,1260,3587,1321,3656,1226,2964,2570,4308,2,711,307
6,paraclone26,1344,61,69,1635560351_619366.png,1635560351_619366_gfp.png,1635560351_619366_ph.png,663,847,724,916,1260,3587,1321,3656,597,2740,1941,4084,2,712,308
6,paraclone26,1344,61,69,1635560353_087795.png,1635560353_087795_gfp.png,1635560353_087795_ph.png,65,582,126,651,1260,3587,1321,3656,1195,3005,2539,4349,2,713,309
6,meroclone4,1344,89,83,1635560354_4386659.png,1635560354_4386659_gfp.png,1635560354_4386659_ph.png,795,1017,884,1100,3773,2009,3862,2092,2978,992,4322,2336,2,714,310
6,holoclone7,1344,105,117,1635560354_4386659.png,1635560354_4386659_gfp.png,1635560354_4386659_ph.png,366,106,471,223,3344,1098,3449,1215,2978,992,4322,2336,2,715,310
6,paraclone17,1344,81,96,1635560354_4386659.png,1635560354_4386659_gfp.png,1635560354_4386659_ph.png,711,1228,792,1324,3689,2220,3770,2316,2978,992,4322,2336,2,716,310
6,paraclone19,1344,84,97,1635560354_4386659.png,1635560354_4386659_gfp.png,1635560354_4386659_ph.png,1219,548,1303,645,4197,1540,4281,1637,2978,992,4322,2336,2,717,310
6,paraclone25,1344,67,76,1635560354_4386659.png,1635560354_4386659_gfp.png,1635560354_4386659_ph.png,1010,1096,1077,1172,3988,2088,4055,2164,2978,992,4322,2336,2,718,310
6,paraclone17,1344,81,96,1635560355_8334222.png,1635560355_8334222_gfp.png,1635560355_8334222_ph.png,1144,63,1225,159,3689,2220,3770,2316,2545,2157,3889,3501,2,719,311
6,meroclone4,1344,89,83,1635560357_216814.png,1635560357_216814_gfp.png,1635560357_216814_ph.png,655,773,744,856,3773,2009,3862,2092,3118,1236,4462,2580,2,720,312
6,paraclone17,1344,81,96,1635560357_216814.png,1635560357_216814_gfp.png,1635560357_216814_ph.png,571,984,652,1080,3689,2220,3770,2316,3118,1236,4462,2580,2,721,312
6,paraclone18,1344,56,46,1635560357_216814.png,1635560357_216814_gfp.png,1635560357_216814_ph.png,775,1217,831,1263,3893,2453,3949,2499,3118,1236,4462,2580,2,722,312
6,paraclone19,1344,84,97,1635560357_216814.png,1635560357_216814_gfp.png,1635560357_216814_ph.png,1079,304,1163,401,4197,1540,4281,1637,3118,1236,4462,2580,2,723,312
6,paraclone25,1344,67,76,1635560357_216814.png,1635560357_216814_gfp.png,1635560357_216814_ph.png,870,852,937,928,3988,2088,4055,2164,3118,1236,4462,2580,2,724,312
6,meroclone4,1344,89,83,1635560358_6322792.png,1635560358_6322792_gfp.png,1635560358_6322792_ph.png,194,523,283,606,3773,2009,3862,2092,3579,1486,4923,2830,2,725,313
6,meroclone9,1344,78,83,1635560358_6322792.png,1635560358_6322792_gfp.png,1635560358_6322792_ph.png,1102,1237,1180,1320,4681,2723,4759,2806,3579,1486,4923,2830,2,726,313
6,paraclone17,1344,81,96,1635560358_6322792.png,1635560358_6322792_gfp.png,1635560358_6322792_ph.png,110,734,191,830,3689,2220,3770,2316,3579,1486,4923,2830,2,727,313
6,paraclone18,1344,56,46,1635560358_6322792.png,1635560358_6322792_gfp.png,1635560358_6322792_ph.png,314,967,370,1013,3893,2453,3949,2499,3579,1486,4923,2830,2,728,313
6,paraclone19,1344,84,97,1635560358_6322792.png,1635560358_6322792_gfp.png,1635560358_6322792_ph.png,618,54,702,151,4197,1540,4281,1637,3579,1486,4923,2830,2,729,313
6,paraclone25,1344,67,76,1635560358_6322792.png,1635560358_6322792_gfp.png,1635560358_6322792_ph.png,409,602,476,678,3988,2088,4055,2164,3579,1486,4923,2830,2,730,313
6,paraclone17,1344,81,96,1635560360_023094.png,1635560360_023094_gfp.png,1635560360_023094_ph.png,884,124,965,220,3689,2220,3770,2316,2805,2096,4149,3440,2,731,314
6,paraclone18,1344,56,46,1635560360_023094.png,1635560360_023094_gfp.png,1635560360_023094_ph.png,1088,357,1144,403,3893,2453,3949,2499,2805,2096,4149,3440,2,732,314
6,meroclone4,1344,89,83,1635560361_300225.png,1635560361_300225_gfp.png,1635560361_300225_ph.png,1029,774,1118,857,3773,2009,3862,2092,2744,1235,4088,2579,2,733,315
6,paraclone17,1344,81,96,1635560361_300225.png,1635560361_300225_gfp.png,1635560361_300225_ph.png,945,985,1026,1081,3689,2220,3770,2316,2744,1235,4088,2579,2,734,315
6,paraclone18,1344,56,46,1635560361_300225.png,1635560361_300225_gfp.png,1635560361_300225_ph.png,1149,1218,1205,1264,3893,2453,3949,2499,2744,1235,4088,2579,2,735,315
6,paraclone25,1344,67,76,1635560361_300225.png,1635560361_300225_gfp.png,1635560361_300225_ph.png,1244,853,1311,929,3988,2088,4055,2164,2744,1235,4088,2579,2,736,315
6,holoclone6,1344,251,236,1635560362_8171499.png,1635560362_8171499_gfp.png,1635560362_8171499_ph.png,752,980,1003,1216,4369,3033,4620,3269,3617,2053,4961,3397,2,737,316
6,meroclone9,1344,78,83,1635560362_8171499.png,1635560362_8171499_gfp.png,1635560362_8171499_ph.png,1064,670,1142,753,4681,2723,4759,2806,3617,2053,4961,3397,2,738,316
6,paraclone17,1344,81,96,1635560362_8171499.png,1635560362_8171499_gfp.png,1635560362_8171499_ph.png,72,167,153,263,3689,2220,3770,2316,3617,2053,4961,3397,2,739,316
6,paraclone18,1344,56,46,1635560362_8171499.png,1635560362_8171499_gfp.png,1635560362_8171499_ph.png,276,400,332,446,3893,2453,3949,2499,3617,2053,4961,3397,2,740,316
6,paraclone25,1344,67,76,1635560362_8171499.png,1635560362_8171499_gfp.png,1635560362_8171499_ph.png,371,35,438,111,3988,2088,4055,2164,3617,2053,4961,3397,2,741,316
6,meroclone4,1344,89,83,1635560364_332746.png,1635560364_332746_gfp.png,1635560364_332746_ph.png,757,808,846,891,3773,2009,3862,2092,3016,1201,4360,2545,2,742,317
6,paraclone17,1344,81,96,1635560364_332746.png,1635560364_332746_gfp.png,1635560364_332746_ph.png,673,1019,754,1115,3689,2220,3770,2316,3016,1201,4360,2545,2,743,317
6,paraclone18,1344,56,46,1635560364_332746.png,1635560364_332746_gfp.png,1635560364_332746_ph.png,877,1252,933,1298,3893,2453,3949,2499,3016,1201,4360,2545,2,744,317
6,paraclone19,1344,84,97,1635560364_332746.png,1635560364_332746_gfp.png,1635560364_332746_ph.png,1181,339,1265,436,4197,1540,4281,1637,3016,1201,4360,2545,2,745,317
6,paraclone25,1344,67,76,1635560364_332746.png,1635560364_332746_gfp.png,1635560364_332746_ph.png,972,887,1039,963,3988,2088,4055,2164,3016,1201,4360,2545,2,746,317
6,meroclone4,1344,89,83,1635560365_793046.png,1635560365_793046_gfp.png,1635560365_793046_ph.png,916,499,1005,582,3773,2009,3862,2092,2857,1510,4201,2854,2,747,318
6,paraclone17,1344,81,96,1635560365_793046.png,1635560365_793046_gfp.png,1635560365_793046_ph.png,832,710,913,806,3689,2220,3770,2316,2857,1510,4201,2854,2,748,318
6,paraclone18,1344,56,46,1635560365_793046.png,1635560365_793046_gfp.png,1635560365_793046_ph.png,1036,943,1092,989,3893,2453,3949,2499,2857,1510,4201,2854,2,749,318
6,paraclone25,1344,67,76,1635560365_793046.png,1635560365_793046_gfp.png,1635560365_793046_ph.png,1131,578,1198,654,3988,2088,4055,2164,2857,1510,4201,2854,2,750,318
6,holoclone7,1344,105,117,1635560367_1296.png,1635560367_1296_gfp.png,1635560367_1296_ph.png,897,9,1002,126,3344,1098,3449,1215,2447,1089,3791,2433,2,751,319
6,paraclone17,1344,81,96,1635560367_1296.png,1635560367_1296_gfp.png,1635560367_1296_ph.png,1242,1131,1323,1227,3689,2220,3770,2316,2447,1089,3791,2433,2,752,319
6,meroclone4,1344,89,83,1635560368_705995.png,1635560368_705995_gfp.png,1635560368_705995_ph.png,190,242,279,325,3773,2009,3862,2092,3583,1767,4927,3111,2,753,320
6,meroclone9,1344,78,83,1635560368_705995.png,1635560368_705995_gfp.png,1635560368_705995_ph.png,1098,956,1176,1039,4681,2723,4759,2806,3583,1767,4927,3111,2,754,320
6,paraclone17,1344,81,96,1635560368_705995.png,1635560368_705995_gfp.png,1635560368_705995_ph.png,106,453,187,549,3689,2220,3770,2316,3583,1767,4927,3111,2,755,320
6,paraclone18,1344,56,46,1635560368_705995.png,1635560368_705995_gfp.png,1635560368_705995_ph.png,310,686,366,732,3893,2453,3949,2499,3583,1767,4927,3111,2,756,320
6,paraclone25,1344,67,76,1635560368_705995.png,1635560368_705995_gfp.png,1635560368_705995_ph.png,405,321,472,397,3988,2088,4055,2164,3583,1767,4927,3111,2,757,320
6,holoclone6,1344,251,236,1635560370_1789389.png,1635560370_1789389_gfp.png,1635560370_1789389_ph.png,799,759,1050,995,4369,3033,4620,3269,3570,2274,4914,3618,2,758,321
6,paraclone9,1344,144,115,1635560370_1789389.png,1635560370_1789389_gfp.png,1635560370_1789389_ph.png,414,1183,558,1298,3984,3457,4128,3572,3570,2274,4914,3618,2,759,321
6,meroclone9,1344,78,83,1635560370_1789389.png,1635560370_1789389_gfp.png,1635560370_1789389_ph.png,1111,449,1189,532,4681,2723,4759,2806,3570,2274,4914,3618,2,760,321
6,paraclone18,1344,56,46,1635560370_1789389.png,1635560370_1789389_gfp.png,1635560370_1789389_ph.png,323,179,379,225,3893,2453,3949,2499,3570,2274,4914,3618,2,761,321
6,meroclone4,1344,89,83,1635560371_418022.png,1635560371_418022_gfp.png,1635560371_418022_ph.png,527,566,616,649,3773,2009,3862,2092,3246,1443,4590,2787,2,762,322
6,paraclone17,1344,81,96,1635560371_418022.png,1635560371_418022_gfp.png,1635560371_418022_ph.png,443,777,524,873,3689,2220,3770,2316,3246,1443,4590,2787,2,763,322
6,paraclone18,1344,56,46,1635560371_418022.png,1635560371_418022_gfp.png,1635560371_418022_ph.png,647,1010,703,1056,3893,2453,3949,2499,3246,1443,4590,2787,2,764,322
6,paraclone19,1344,84,97,1635560371_418022.png,1635560371_418022_gfp.png,1635560371_418022_ph.png,951,97,1035,194,4197,1540,4281,1637,3246,1443,4590,2787,2,765,322
6,paraclone25,1344,67,76,1635560371_418022.png,1635560371_418022_gfp.png,1635560371_418022_ph.png,742,645,809,721,3988,2088,4055,2164,3246,1443,4590,2787,2,766,322
6,meroclone4,1344,89,83,1635560372_667679.png,1635560372_667679_gfp.png,1635560372_667679_ph.png,39,191,128,274,3773,2009,3862,2092,3734,1818,5078,3162,2,767,323
6,meroclone9,1344,78,83,1635560372_667679.png,1635560372_667679_gfp.png,1635560372_667679_ph.png,947,905,1025,988,4681,2723,4759,2806,3734,1818,5078,3162,2,768,323
6,paraclone18,1344,56,46,1635560372_667679.png,1635560372_667679_gfp.png,1635560372_667679_ph.png,159,635,215,681,3893,2453,3949,2499,3734,1818,5078,3162,2,769,323
6,paraclone25,1344,67,76,1635560372_667679.png,1635560372_667679_gfp.png,1635560372_667679_ph.png,254,270,321,346,3988,2088,4055,2164,3734,1818,5078,3162,2,770,323
6,meroclone4,1344,89,83,1635560374_09961.png,1635560374_09961_gfp.png,1635560374_09961_ph.png,155,399,244,482,3773,2009,3862,2092,3618,1610,4962,2954,2,771,324
6,meroclone9,1344,78,83,1635560374_09961.png,1635560374_09961_gfp.png,1635560374_09961_ph.png,1063,1113,1141,1196,4681,2723,4759,2806,3618,1610,4962,2954,2,772,324
6,paraclone17,1344,81,96,1635560374_09961.png,1635560374_09961_gfp.png,1635560374_09961_ph.png,71,610,152,706,3689,2220,3770,2316,3618,1610,4962,2954,2,773,324
6,paraclone18,1344,56,46,1635560374_09961.png,1635560374_09961_gfp.png,1635560374_09961_ph.png,275,843,331,889,3893,2453,3949,2499,3618,1610,4962,2954,2,774,324
6,paraclone25,1344,67,76,1635560374_09961.png,1635560374_09961_gfp.png,1635560374_09961_ph.png,370,478,437,554,3988,2088,4055,2164,3618,1610,4962,2954,2,775,324
6,meroclone4,1344,89,83,1635560375_519937.png,1635560375_519937_gfp.png,1635560375_519937_ph.png,686,755,775,838,3773,2009,3862,2092,3087,1254,4431,2598,2,776,325
6,paraclone17,1344,81,96,1635560375_519937.png,1635560375_519937_gfp.png,1635560375_519937_ph.png,602,966,683,1062,3689,2220,3770,2316,3087,1254,4431,2598,2,777,325
6,paraclone18,1344,56,46,1635560375_519937.png,1635560375_519937_gfp.png,1635560375_519937_ph.png,806,1199,862,1245,3893,2453,3949,2499,3087,1254,4431,2598,2,778,325
6,paraclone19,1344,84,97,1635560375_519937.png,1635560375_519937_gfp.png,1635560375_519937_ph.png,1110,286,1194,383,4197,1540,4281,1637,3087,1254,4431,2598,2,779,325
6,paraclone25,1344,67,76,1635560375_519937.png,1635560375_519937_gfp.png,1635560375_519937_ph.png,901,834,968,910,3988,2088,4055,2164,3087,1254,4431,2598,2,780,325
6,paraclone18,1344,56,46,1635560376_9343371.png,1635560376_9343371_gfp.png,1635560376_9343371_ph.png,1189,61,1245,107,3893,2453,3949,2499,2704,2392,4048,3736,2,781,326
6,meroclone4,1344,89,83,1635560378_3386319.png,1635560378_3386319_gfp.png,1635560378_3386319_ph.png,507,299,596,382,3773,2009,3862,2092,3266,1710,4610,3054,2,782,327
6,paraclone17,1344,81,96,1635560378_3386319.png,1635560378_3386319_gfp.png,1635560378_3386319_ph.png,423,510,504,606,3689,2220,3770,2316,3266,1710,4610,3054,2,783,327
6,paraclone18,1344,56,46,1635560378_3386319.png,1635560378_3386319_gfp.png,1635560378_3386319_ph.png,627,743,683,789,3893,2453,3949,2499,3266,1710,4610,3054,2,784,327
6,paraclone25,1344,67,76,1635560378_3386319.png,1635560378_3386319_gfp.png,1635560378_3386319_ph.png,722,378,789,454,3988,2088,4055,2164,3266,1710,4610,3054,2,785,327
6,meroclone4,1344,89,83,1635560379_7823071.png,1635560379_7823071_gfp.png,1635560379_7823071_ph.png,123,630,212,713,3773,2009,3862,2092,3650,1379,4994,2723,2,786,328
6,paraclone17,1344,81,96,1635560379_7823071.png,1635560379_7823071_gfp.png,1635560379_7823071_ph.png,39,841,120,937,3689,2220,3770,2316,3650,1379,4994,2723,2,787,328
6,paraclone18,1344,56,46,1635560379_7823071.png,1635560379_7823071_gfp.png,1635560379_7823071_ph.png,243,1074,299,1120,3893,2453,3949,2499,3650,1379,4994,2723,2,788,328
